production_id,product_id,production_date,line_id,qty_produced,shift,machine_id,operator_id,status
PRD-000299,FP-007,2023-04-17,Line-B,24,Night,MCH-11,OPR-015,Completed
PRD-000300,FP-010,2023-09-28,Line-B,9,Morning,MCH-12,OPR-033,Scrapped
PRD-000301,FP-002,2024-03-29,Line-A,5,Night,MCH-04,OPR-040,Completed
PRD-000302,FP-009,2022-07-19,Line-C,29,Night,MCH-06,OPR-023,Scrapped
PRD-000303,FP-005,2023-07-10,Line-A,11,Morning,MCH-08,OPR-044,Completed
PRD-000304,FP-005,2023-12-24,Line-A,25,Night,MCH-13,OPR-053,Scrapped
PRD-000305,FP-006,2022-04-15,Line-D,22,Morning,MCH-13,OPR-053,Completed
PRD-000306,FP-010,2022-06-24,Line-B,7,Morning,MCH-05,OPR-020,Completed
PRD-000307,FP-008,2024-05-21,Line-B,30,Afternoon,MCH-04,OPR-041,Completed
PRD-000308,FP-004,2024-06-28,Line-D,7,Afternoon,MCH-12,OPR-020,Scrapped
PRD-000309,FP-002,2024-06-18,Line-C,20,Afternoon,MCH-07,OPR-048,Completed
PRD-000310,FP-008,2024-11-04,Line-B,20,Afternoon,MCH-03,OPR-028,Partial
PRD-000311,FP-002,2023-02-02,Line-D,13,Afternoon,MCH-05,OPR-021,Scrapped
PRD-000312,FP-001,2023-12-28,Line-C,21,Morning,MCH-06,OPR-006,Completed
PRD-000313,FP-007,2023-02-11,Line-A,2,Morning,MCH-05,OPR-056,Completed
PRD-000314,FP-001,2023-08-11,Line-D,14,Night,MCH-06,OPR-018,Completed
PRD-000315,FP-001,2023-10-06,Line-C,35,Morning,MCH-09,OPR-039,Partial
PRD-000316,FP-010,2024-01-31,Line-A,30,Morning,MCH-03,OPR-032,Scrapped
PRD-000317,FP-006,2023-07-12,Line-B,29,Morning,MCH-01,OPR-046,Completed
PRD-000318,FP-007,2022-01-21,Line-A,18,Morning,MCH-07,OPR-043,Completed
PRD-000319,FP-007,2022-02-04,Line-C,3,Night,MCH-07,OPR-022,Completed
PRD-000320,FP-007,2024-03-09,Line-D,28,Night,MCH-02,OPR-037,Scrapped
PRD-000321,FP-001,2022-09-04,Line-D,4,Night,MCH-03,OPR-014,Completed
PRD-000322,FP-008,2023-06-07,Line-A,6,Afternoon,MCH-03,OPR-011,Partial
PRD-000323,FP-004,2023-12-10,Line-D,6,Afternoon,MCH-09,OPR-050,Completed
PRD-000324,FP-004,2024-01-20,Line-B,6,Morning,MCH-10,OPR-054,Completed
PRD-000325,FP-004,2023-12-27,Line-C,8,Night,MCH-05,OPR-015,Scrapped
PRD-000326,FP-009,2023-10-19,Line-A,40,Night,MCH-05,OPR-024,Completed
PRD-000327,FP-003,2023-05-06,Line-A,14,Afternoon,MCH-11,OPR-033,Completed
PRD-000328,FP-007,2023-05-19,Line-A,9,Morning,MCH-09,OPR-042,Completed
PRD-000329,FP-010,2022-01-02,Line-A,16,Night,MCH-15,OPR-006,Partial
PRD-000330,FP-005,2022-01-22,Line-A,4,Afternoon,MCH-03,OPR-050,Completed
PRD-000331,FP-006,2022-06-13,Line-A,23,Morning,MCH-10,OPR-055,Completed
PRD-000332,FP-002,2022-04-03,Line-A,28,Night,MCH-12,OPR-016,Completed
PRD-000333,FP-007,2024-04-18,Line-D,4,Night,MCH-01,OPR-031,Completed
PRD-000334,FP-004,2022-02-26,Line-D,20,Night,MCH-12,OPR-022,Completed
PRD-000335,FP-002,2022-06-06,Line-C,14,Morning,MCH-03,OPR-049,Completed
PRD-000336,FP-002,2024-04-30,Line-A,28,Morning,MCH-11,OPR-010,Completed
PRD-000337,FP-007,2023-11-24,Line-A,16,Night,MCH-12,OPR-060,Scrapped
PRD-000338,FP-001,2022-01-21,Line-B,7,Morning,MCH-12,OPR-004,Completed
PRD-000339,FP-009,2024-03-01,Line-D,18,Afternoon,MCH-12,OPR-037,Completed
PRD-000340,FP-010,2022-07-01,Line-D,7,Morning,MCH-13,OPR-017,Completed
PRD-000341,FP-008,2024-09-08,Line-B,15,Morning,MCH-05,OPR-031,Scrapped
PRD-000342,FP-006,2024-02-03,Line-C,20,Morning,MCH-15,OPR-052,Completed
PRD-000343,FP-005,2024-06-16,Line-D,29,Afternoon,MCH-02,OPR-036,Partial
PRD-000344,FP-009,2022-09-03,Line-A,28,Morning,MCH-05,OPR-019,Partial
PRD-000345,FP-002,2022-05-22,Line-C,18,Night,MCH-07,OPR-058,Completed
PRD-000346,FP-004,2022-01-07,Line-D,4,Morning,MCH-15,OPR-060,Scrapped
PRD-000347,FP-004,2022-09-26,Line-D,15,Afternoon,MCH-12,OPR-041,Completed
PRD-000348,FP-003,2024-03-21,Line-D,7,Night,MCH-13,OPR-028,Completed
PRD-000349,FP-008,2024-01-24,Line-C,22,Afternoon,MCH-08,OPR-010,Partial
PRD-000350,FP-010,2022-05-24,Line-B,2,Night,MCH-10,OPR-003,Completed
PRD-000351,FP-006,2022-03-10,Line-A,16,Morning,MCH-12,OPR-010,Completed
PRD-000352,FP-003,2023-07-08,Line-C,24,Night,MCH-10,OPR-004,Scrapped
PRD-000353,FP-004,2022-06-08,Line-C,2,Morning,MCH-12,OPR-002,Partial
PRD-000354,FP-007,2024-07-25,Line-B,30,Afternoon,MCH-06,OPR-029,Completed
PRD-000355,FP-007,2022-09-12,Line-B,25,Night,MCH-10,OPR-050,Partial
PRD-000356,FP-002,2023-04-10,Line-A,13,Afternoon,MCH-01,OPR-023,Completed
PRD-000357,FP-010,2023-06-08,Line-B,21,Night,MCH-15,OPR-035,Partial
PRD-000358,FP-010,2023-10-04,Line-B,37,Morning,MCH-08,OPR-010,Completed
PRD-000359,FP-006,2022-03-04,Line-D,8,Morning,MCH-10,OPR-016,Scrapped
PRD-000360,FP-007,2022-03-31,Line-B,7,Afternoon,MCH-11,OPR-056,Completed
PRD-000361,FP-009,2024-01-21,Line-D,30,Morning,MCH-11,OPR-022,Completed
PRD-000362,FP-007,2022-03-23,Line-D,28,Morning,MCH-10,OPR-040,Completed
PRD-000363,FP-004,2024-02-03,Line-B,30,Night,MCH-07,OPR-045,Completed
PRD-000364,FP-006,2023-08-19,Line-B,20,Afternoon,MCH-09,OPR-011,Completed
PRD-000365,FP-008,2023-03-07,Line-B,8,Night,MCH-08,OPR-034,Completed
PRD-000366,FP-002,2024-01-26,Line-A,28,Night,MCH-02,OPR-015,Completed
PRD-000367,FP-002,2023-07-30,Line-D,4,Night,MCH-12,OPR-038,Completed
PRD-000368,FP-010,2022-04-21,Line-D,17,Morning,MCH-12,OPR-030,Completed
PRD-000369,FP-004,2024-07-31,Line-C,16,Afternoon,MCH-13,OPR-008,Completed
PRD-000370,FP-002,2022-03-12,Line-B,8,Afternoon,MCH-03,OPR-040,Scrapped
PRD-000371,FP-010,2024-06-23,Line-D,11,Night,MCH-02,OPR-025,Completed
PRD-000372,FP-003,2022-07-17,Line-C,4,Morning,MCH-14,OPR-008,Completed
PRD-000373,FP-005,2024-09-14,Line-B,24,Afternoon,MCH-09,OPR-017,Partial
PRD-000374,FP-010,2024-06-07,Line-C,18,Afternoon,MCH-14,OPR-022,Completed
PRD-000375,FP-001,2022-09-16,Line-D,22,Night,MCH-15,OPR-043,Completed
PRD-000376,FP-001,2023-03-30,Line-B,30,Night,MCH-14,OPR-036,Scrapped
PRD-000377,FP-002,2023-05-27,Line-C,28,Afternoon,MCH-12,OPR-036,Completed
PRD-000378,FP-003,2022-07-24,Line-B,26,Morning,MCH-15,OPR-020,Partial
PRD-000379,FP-010,2022-01-21,Line-D,4,Afternoon,MCH-11,OPR-006,Completed
PRD-000380,FP-005,2023-01-08,Line-C,10,Night,MCH-11,OPR-025,Completed
PRD-000381,FP-009,2024-04-22,Line-C,2,Afternoon,MCH-04,OPR-043,Completed
PRD-000382,FP-002,2024-04-28,Line-B,26,Morning,MCH-10,OPR-012,Completed
PRD-000383,FP-003,2024-07-05,Line-C,9,Night,MCH-12,OPR-020,Completed
PRD-000384,FP-004,2023-07-16,Line-B,4,Morning,MCH-15,OPR-013,Partial
PRD-000385,FP-010,2022-12-18,Line-A,21,Night,MCH-06,OPR-030,Scrapped
PRD-000386,FP-001,2023-10-29,Line-A,8,Morning,MCH-05,OPR-020,Scrapped
PRD-000387,FP-004,2024-04-29,Line-D,25,Night,MCH-08,OPR-055,Scrapped
PRD-000388,FP-005,2022-08-17,Line-D,6,Night,MCH-14,OPR-032,Partial
PRD-000389,FP-004,2024-03-11,Line-C,3,Afternoon,MCH-05,OPR-045,Partial
PRD-000390,FP-006,2022-08-04,Line-C,28,Morning,MCH-12,OPR-055,Partial
PRD-000391,FP-010,2024-09-30,Line-A,21,Morning,MCH-07,OPR-048,Partial
PRD-000392,FP-003,2023-05-22,Line-B,5,Night,MCH-07,OPR-048,Completed
PRD-000393,FP-007,2023-04-04,Line-B,2,Afternoon,MCH-04,OPR-021,Scrapped
PRD-000394,FP-010,2023-10-11,Line-A,21,Morning,MCH-12,OPR-018,Partial
PRD-000395,FP-009,2023-07-18,Line-C,8,Night,MCH-12,OPR-028,Completed
PRD-000396,FP-002,2024-02-09,Line-D,20,Morning,MCH-01,OPR-036,Partial
PRD-000397,FP-010,2023-05-24,Line-B,2,Afternoon,MCH-09,OPR-004,Partial
PRD-000398,FP-009,2022-07-27,Line-A,16,Night,MCH-13,OPR-045,Partial
PRD-000399,FP-005,2024-09-09,Line-B,16,Afternoon,MCH-12,OPR-037,Completed
PRD-000400,FP-001,2022-10-25,Line-D,21,Morning,MCH-15,OPR-032,Partial
PRD-000401,FP-010,2024-02-03,Line-C,6,Afternoon,MCH-04,OPR-049,Completed
PRD-000402,FP-004,2022-09-10,Line-A,9,Night,MCH-05,OPR-017,Completed
PRD-000403,FP-009,2024-05-29,Line-C,17,Afternoon,MCH-03,OPR-059,Partial
PRD-000404,FP-007,2022-03-05,Line-C,19,Night,MCH-15,OPR-032,Scrapped
PRD-000405,FP-005,2022-08-12,Line-C,19,Afternoon,MCH-02,OPR-013,Partial
PRD-000406,FP-006,2023-07-01,Line-B,18,Night,MCH-01,OPR-050,Scrapped
PRD-000407,FP-010,2023-12-21,Line-A,17,Morning,MCH-03,OPR-009,Partial
PRD-000408,FP-009,2023-09-13,Line-A,26,Morning,MCH-12,OPR-034,Completed
PRD-000409,FP-007,2022-10-21,Line-C,9,Night,MCH-04,OPR-016,Completed
PRD-000410,FP-005,2023-03-10,Line-B,7,Afternoon,MCH-14,OPR-025,Completed
PRD-000411,FP-002,2024-12-23,Line-B,22,Morning,MCH-05,OPR-056,Completed
PRD-000412,FP-009,2024-04-22,Line-A,16,Night,MCH-14,OPR-017,Scrapped
PRD-000413,FP-004,2023-01-15,Line-C,11,Night,MCH-11,OPR-009,Partial
PRD-000414,FP-010,2022-01-14,Line-A,21,Afternoon,MCH-03,OPR-024,Partial
PRD-000415,FP-006,2023-09-23,Line-C,28,Night,MCH-02,OPR-032,Partial
PRD-000416,FP-006,2024-10-02,Line-B,2,Morning,MCH-14,OPR-017,Completed
PRD-000417,FP-001,2023-04-14,Line-B,3,Afternoon,MCH-04,OPR-033,Partial
PRD-000418,FP-007,2023-11-26,Line-B,17,Night,MCH-08,OPR-032,Scrapped
PRD-000419,FP-008,2023-12-21,Line-C,4,Morning,MCH-02,OPR-002,Completed
PRD-000420,FP-006,2023-09-29,Line-D,28,Morning,MCH-02,OPR-016,Completed
PRD-000421,FP-004,2023-06-04,Line-D,16,Afternoon,MCH-01,OPR-039,Completed
PRD-000422,FP-010,2022-11-04,Line-B,13,Night,MCH-05,OPR-051,Completed
PRD-000423,FP-003,2023-12-25,Line-D,6,Morning,MCH-06,OPR-015,Completed
PRD-000424,FP-010,2023-06-29,Line-A,3,Afternoon,MCH-12,OPR-043,Completed
PRD-000425,FP-010,2023-10-26,Line-C,13,Afternoon,MCH-12,OPR-009,Completed
PRD-000426,FP-002,2024-01-30,Line-D,26,Morning,MCH-04,OPR-050,Scrapped
PRD-000427,FP-006,2024-05-25,Line-D,24,Morning,MCH-08,OPR-018,Scrapped
PRD-000428,FP-008,2023-11-24,Line-D,20,Afternoon,MCH-05,OPR-049,Scrapped
PRD-000429,FP-009,2022-12-18,Line-D,16,Night,MCH-01,OPR-009,Partial
PRD-000430,FP-009,2022-11-28,Line-D,20,Afternoon,MCH-14,OPR-002,Completed
PRD-000431,FP-001,2023-10-01,Line-D,20,Night,MCH-07,OPR-009,Partial
PRD-000432,FP-001,2023-12-12,Line-B,20,Morning,MCH-11,OPR-023,Completed
PRD-000433,FP-001,2022-11-28,Line-C,17,Morning,MCH-02,OPR-048,Completed
PRD-000434,FP-008,2023-02-14,Line-B,4,Night,MCH-05,OPR-059,Scrapped
PRD-000435,FP-005,2022-11-30,Line-C,9,Afternoon,MCH-12,OPR-060,Completed
PRD-000436,FP-005,2024-08-14,Line-A,12,Night,MCH-03,OPR-017,Scrapped
PRD-000437,FP-007,2024-01-01,Line-D,2,Morning,MCH-04,OPR-005,Completed
PRD-000438,FP-008,2023-06-05,Line-D,19,Night,MCH-10,OPR-057,Completed
PRD-000439,FP-008,2024-06-01,Line-D,22,Afternoon,MCH-01,OPR-044,Completed
PRD-000440,FP-001,2024-04-10,Line-C,7,Night,MCH-14,OPR-041,Completed
PRD-000441,FP-001,2024-01-04,Line-C,4,Afternoon,MCH-09,OPR-049,Completed
PRD-000442,FP-010,2023-02-26,Line-B,7,Morning,MCH-03,OPR-046,Completed
PRD-000443,FP-008,2023-04-07,Line-A,24,Afternoon,MCH-08,OPR-007,Partial
PRD-000444,FP-006,2023-01-29,Line-D,14,Night,MCH-15,OPR-028,Partial
PRD-000445,FP-003,2024-01-29,Line-A,17,Afternoon,MCH-01,OPR-022,Completed
PRD-000446,FP-010,2023-03-11,Line-B,9,Night,MCH-07,OPR-021,Completed
PRD-000447,FP-006,2024-03-07,Line-D,11,Afternoon,MCH-06,OPR-042,Completed
PRD-000448,FP-004,2024-06-13,Line-A,10,Afternoon,MCH-14,OPR-045,Partial
PRD-000449,FP-003,2023-06-06,Line-A,6,Morning,MCH-02,OPR-009,Scrapped
PRD-000450,FP-001,2022-01-26,Line-C,3,Morning,MCH-01,OPR-053,Completed
PRD-000451,FP-007,2023-07-28,Line-B,24,Night,MCH-08,OPR-043,Partial
PRD-000452,FP-003,2024-02-22,Line-A,26,Afternoon,MCH-10,OPR-032,Completed
PRD-000453,FP-009,2023-02-05,Line-D,15,Morning,MCH-05,OPR-010,Completed
PRD-000454,FP-003,2022-11-25,Line-A,2,Afternoon,MCH-06,OPR-037,Scrapped
PRD-000455,FP-008,2023-09-14,Line-A,13,Morning,MCH-11,OPR-042,Scrapped
PRD-000456,FP-007,2023-08-04,Line-C,7,Night,MCH-04,OPR-007,Completed
PRD-000457,FP-008,2022-06-07,Line-A,3,Afternoon,MCH-12,OPR-060,Completed
PRD-000458,FP-005,2023-01-23,Line-A,9,Night,MCH-09,OPR-014,Partial
PRD-000459,FP-004,2022-04-29,Line-C,10,Night,MCH-14,OPR-031,Completed
PRD-000460,FP-008,2024-04-09,Line-D,23,Afternoon,MCH-12,OPR-047,Completed
PRD-000461,FP-003,2023-11-19,Line-A,25,Night,MCH-13,OPR-056,Partial
PRD-000462,FP-002,2022-10-26,Line-B,4,Afternoon,MCH-09,OPR-029,Completed
PRD-000463,FP-005,2022-10-29,Line-B,29,Night,MCH-11,OPR-053,Scrapped
PRD-000464,FP-001,2024-06-23,Line-B,10,Night,MCH-11,OPR-047,Completed
PRD-000465,FP-001,2023-09-17,Line-B,14,Night,MCH-12,OPR-012,Scrapped
PRD-000466,FP-010,2023-07-18,Line-D,2,Morning,MCH-13,OPR-021,Completed
PRD-000467,FP-009,2023-12-10,Line-D,14,Afternoon,MCH-15,OPR-055,Partial
PRD-000468,FP-007,2024-05-17,Line-C,12,Afternoon,MCH-14,OPR-019,Completed
PRD-000469,FP-001,2023-05-03,Line-A,27,Night,MCH-06,OPR-054,Partial
PRD-000470,FP-005,2022-03-10,Line-C,22,Afternoon,MCH-05,OPR-058,Partial
PRD-000471,FP-009,2024-08-22,Line-B,6,Afternoon,MCH-13,OPR-046,Completed
PRD-000472,FP-002,2022-07-02,Line-C,8,Afternoon,MCH-10,OPR-028,Partial
PRD-000473,FP-007,2023-02-19,Line-B,26,Afternoon,MCH-04,OPR-039,Scrapped
PRD-000474,FP-006,2023-03-27,Line-C,25,Night,MCH-12,OPR-040,Completed
PRD-000475,FP-005,2023-06-29,Line-D,28,Morning,MCH-04,OPR-048,Completed
PRD-000476,FP-005,2022-04-12,Line-B,11,Morning,MCH-05,OPR-015,Completed
PRD-000477,FP-006,2022-04-29,Line-D,8,Night,MCH-03,OPR-012,Completed
PRD-000478,FP-003,2022-02-04,Line-B,12,Morning,MCH-02,OPR-050,Completed
PRD-000479,FP-008,2022-12-12,Line-A,4,Morning,MCH-09,OPR-006,Completed
PRD-000480,FP-009,2024-01-17,Line-D,26,Afternoon,MCH-02,OPR-020,Completed
PRD-000481,FP-005,2022-06-21,Line-C,17,Morning,MCH-05,OPR-048,Completed
PRD-000482,FP-002,2024-05-12,Line-B,3,Afternoon,MCH-02,OPR-038,Completed
PRD-000483,FP-001,2023-11-12,Line-C,31,Morning,MCH-14,OPR-001,Completed
PRD-000484,FP-004,2022-05-23,Line-B,27,Afternoon,MCH-12,OPR-036,Completed
PRD-000485,FP-004,2022-08-03,Line-C,5,Morning,MCH-10,OPR-021,Partial
PRD-000486,FP-009,2022-11-18,Line-A,28,Night,MCH-02,OPR-028,Completed
PRD-000487,FP-007,2022-12-28,Line-D,2,Morning,MCH-06,OPR-005,Partial
PRD-000488,FP-007,2024-09-29,Line-D,21,Morning,MCH-09,OPR-016,Partial
PRD-000489,FP-001,2024-02-28,Line-B,11,Afternoon,MCH-14,OPR-018,Completed
PRD-000490,FP-001,2024-04-02,Line-D,22,Afternoon,MCH-08,OPR-026,Completed
PRD-000491,FP-008,2024-06-26,Line-B,11,Afternoon,MCH-05,OPR-002,Partial
PRD-000492,FP-004,2022-06-17,Line-C,19,Morning,MCH-01,OPR-047,Completed
PRD-000493,FP-008,2022-10-25,Line-A,12,Morning,MCH-12,OPR-047,Partial
PRD-000494,FP-008,2024-12-29,Line-A,28,Morning,MCH-10,OPR-054,Completed
PRD-000495,FP-007,2022-02-21,Line-A,30,Morning,MCH-09,OPR-060,Completed
PRD-000496,FP-002,2023-11-17,Line-C,35,Morning,MCH-04,OPR-047,Partial
PRD-000497,FP-009,2023-09-19,Line-A,22,Afternoon,MCH-13,OPR-033,Completed
PRD-000498,FP-010,2024-01-03,Line-C,25,Morning,MCH-14,OPR-029,Partial
PRD-000499,FP-005,2022-02-10,Line-A,9,Afternoon,MCH-14,OPR-011,Completed
PRD-000500,FP-001,2022-01-18,Line-B,4,Night,MCH-01,OPR-032,Scrapped
PRD-000501,FP-004,2022-06-09,Line-C,20,Afternoon,MCH-01,OPR-046,Completed
PRD-000502,FP-007,2024-09-19,Line-B,27,Morning,MCH-13,OPR-049,Scrapped
PRD-000503,FP-009,2022-11-04,Line-B,37,Afternoon,MCH-07,OPR-008,Partial
PRD-000504,FP-005,2023-04-26,Line-A,21,Night,MCH-10,OPR-017,Completed
PRD-000505,FP-005,2023-11-29,Line-D,6,Morning,MCH-14,OPR-010,Scrapped
PRD-000506,FP-004,2024-08-02,Line-D,26,Night,MCH-03,OPR-047,Partial
PRD-000507,FP-005,2024-09-12,Line-B,19,Afternoon,MCH-09,OPR-008,Completed
PRD-000508,FP-003,2022-09-29,Line-C,4,Morning,MCH-12,OPR-046,Completed
PRD-000509,FP-001,2023-12-25,Line-C,14,Morning,MCH-09,OPR-042,Completed
PRD-000510,FP-006,2023-03-15,Line-B,30,Morning,MCH-10,OPR-045,Partial
PRD-000511,FP-002,2023-12-24,Line-D,24,Afternoon,MCH-15,OPR-008,Scrapped
PRD-000512,FP-003,2022-01-22,Line-A,4,Morning,MCH-13,OPR-011,Completed
PRD-000513,FP-007,2023-04-14,Line-D,11,Morning,MCH-11,OPR-022,Completed
PRD-000514,FP-002,2022-12-18,Line-C,9,Afternoon,MCH-13,OPR-034,Partial
PRD-000515,FP-006,2024-04-18,Line-D,26,Afternoon,MCH-02,OPR-047,Partial
PRD-000516,FP-002,2024-11-10,Line-C,40,Night,MCH-02,OPR-035,Scrapped
PRD-000517,FP-008,2023-12-10,Line-D,17,Afternoon,MCH-07,OPR-012,Completed
PRD-000518,FP-006,2024-08-20,Line-D,21,Afternoon,MCH-08,OPR-028,Completed
PRD-000519,FP-001,2022-11-29,Line-D,25,Afternoon,MCH-09,OPR-056,Completed
PRD-000520,FP-001,2022-10-23,Line-D,27,Morning,MCH-07,OPR-051,Completed
PRD-000521,FP-005,2024-08-04,Line-D,9,Afternoon,MCH-09,OPR-007,Completed
PRD-000522,FP-006,2023-01-11,Line-A,18,Night,MCH-02,OPR-056,Partial
PRD-000523,FP-006,2023-09-19,Line-A,23,Night,MCH-11,OPR-043,Completed
PRD-000524,FP-003,2023-03-17,Line-D,28,Afternoon,MCH-01,OPR-054,Scrapped
PRD-000525,FP-010,2023-11-28,Line-D,20,Morning,MCH-14,OPR-026,Completed
PRD-000526,FP-003,2022-06-18,Line-A,18,Afternoon,MCH-10,OPR-036,Scrapped
PRD-000527,FP-002,2022-06-08,Line-D,29,Afternoon,MCH-09,OPR-058,Scrapped
PRD-000528,FP-006,2023-06-26,Line-B,14,Morning,MCH-02,OPR-010,Completed
PRD-000529,FP-005,2022-05-16,Line-C,22,Night,MCH-09,OPR-042,Partial
PRD-000530,FP-003,2023-09-17,Line-B,30,Night,MCH-04,OPR-048,Completed
PRD-000531,FP-003,2022-12-17,Line-D,2,Afternoon,MCH-13,OPR-041,Completed
PRD-000532,FP-001,2023-05-26,Line-D,15,Night,MCH-01,OPR-006,Completed
PRD-000533,FP-002,2022-12-30,Line-C,31,Night,MCH-12,OPR-007,Completed
PRD-000534,FP-004,2024-02-14,Line-D,10,Morning,MCH-10,OPR-016,Completed
PRD-000535,FP-006,2023-01-15,Line-B,9,Morning,MCH-11,OPR-028,Partial
PRD-000536,FP-009,2022-07-08,Line-D,14,Morning,MCH-03,OPR-037,Completed
PRD-000537,FP-007,2023-06-15,Line-D,6,Night,MCH-02,OPR-046,Completed
PRD-000538,FP-008,2022-09-30,Line-A,29,Night,MCH-10,OPR-020,Scrapped
PRD-000539,FP-001,2022-06-07,Line-B,26,Afternoon,MCH-10,OPR-060,Completed
PRD-000540,FP-010,2023-09-19,Line-A,29,Night,MCH-06,OPR-008,Partial
PRD-000541,FP-009,2024-11-14,Line-D,35,Night,MCH-11,OPR-009,Completed
PRD-000542,FP-007,2022-11-21,Line-D,28,Morning,MCH-05,OPR-025,Completed
PRD-000543,FP-010,2024-09-30,Line-B,13,Night,MCH-13,OPR-051,Scrapped
PRD-000544,FP-001,2022-10-14,Line-D,40,Night,MCH-05,OPR-001,Completed
PRD-000545,FP-002,2023-01-10,Line-B,14,Afternoon,MCH-13,OPR-011,Completed
PRD-000546,FP-008,2022-03-18,Line-D,3,Night,MCH-15,OPR-058,Completed
PRD-000547,FP-008,2024-06-05,Line-D,15,Morning,MCH-14,OPR-006,Completed
PRD-000548,FP-001,2024-07-23,Line-D,9,Morning,MCH-15,OPR-047,Partial
PRD-000549,FP-001,2023-05-10,Line-C,24,Morning,MCH-11,OPR-050,Completed
PRD-000550,FP-004,2023-09-15,Line-D,2,Night,MCH-14,OPR-010,Partial
PRD-000551,FP-004,2022-08-26,Line-B,9,Afternoon,MCH-07,OPR-060,Completed
PRD-000552,FP-001,2023-04-18,Line-A,14,Morning,MCH-09,OPR-043,Completed
PRD-000553,FP-005,2023-02-08,Line-D,7,Morning,MCH-10,OPR-033,Completed
PRD-000554,FP-008,2024-10-16,Line-C,35,Night,MCH-06,OPR-018,Completed
PRD-000555,FP-004,2022-10-05,Line-A,9,Night,MCH-14,OPR-057,Completed
PRD-000556,FP-002,2024-01-15,Line-B,3,Night,MCH-08,OPR-057,Scrapped
PRD-000557,FP-009,2024-04-24,Line-A,19,Afternoon,MCH-02,OPR-060,Completed
PRD-000558,FP-006,2022-07-19,Line-A,30,Afternoon,MCH-04,OPR-052,Completed
PRD-000559,FP-003,2023-06-07,Line-D,25,Afternoon,MCH-14,OPR-034,Scrapped
PRD-000560,FP-006,2024-02-04,Line-D,16,Afternoon,MCH-13,OPR-040,Completed
PRD-000561,FP-001,2024-01-03,Line-D,4,Night,MCH-10,OPR-031,Completed
PRD-000562,FP-008,2024-01-05,Line-A,5,Night,MCH-11,OPR-039,Partial
PRD-000563,FP-008,2023-09-17,Line-C,18,Afternoon,MCH-08,OPR-006,Partial
PRD-000564,FP-008,2023-04-30,Line-B,2,Night,MCH-03,OPR-059,Partial
PRD-000565,FP-007,2024-02-29,Line-C,24,Afternoon,MCH-05,OPR-009,Completed
PRD-000566,FP-008,2024-12-06,Line-C,20,Afternoon,MCH-13,OPR-056,Scrapped
PRD-000567,FP-003,2024-01-21,Line-C,6,Afternoon,MCH-02,OPR-002,Partial
PRD-000568,FP-003,2023-08-04,Line-A,11,Night,MCH-04,OPR-011,Partial
PRD-000569,FP-009,2024-08-04,Line-D,16,Night,MCH-01,OPR-044,Partial
PRD-000570,FP-006,2022-10-21,Line-C,35,Night,MCH-10,OPR-022,Scrapped
PRD-000571,FP-004,2023-09-19,Line-B,29,Afternoon,MCH-04,OPR-058,Completed
PRD-000572,FP-001,2024-01-14,Line-B,9,Night,MCH-06,OPR-060,Scrapped
PRD-000573,FP-001,2024-04-27,Line-A,27,Afternoon,MCH-10,OPR-037,Partial
PRD-000574,FP-008,2023-05-09,Line-C,27,Night,MCH-12,OPR-004,Scrapped
PRD-000575,FP-002,2024-09-15,Line-D,18,Night,MCH-14,OPR-005,Completed
PRD-000576,FP-005,2024-03-09,Line-B,23,Morning,MCH-10,OPR-018,Completed
PRD-000577,FP-010,2022-04-08,Line-A,21,Night,MCH-12,OPR-021,Completed
PRD-000578,FP-001,2024-10-02,Line-B,17,Afternoon,MCH-08,OPR-043,Scrapped
PRD-000579,FP-004,2023-09-14,Line-A,16,Afternoon,MCH-06,OPR-023,Completed
PRD-000580,FP-005,2023-08-09,Line-B,26,Night,MCH-06,OPR-001,Scrapped
PRD-000581,FP-001,2022-06-10,Line-C,2,Night,MCH-10,OPR-054,Partial
PRD-000582,FP-004,2024-10-20,Line-A,5,Night,MCH-04,OPR-025,Completed
PRD-000583,FP-004,2024-01-30,Line-D,14,Night,MCH-15,OPR-004,Completed
PRD-000584,FP-005,2022-05-11,Line-B,18,Afternoon,MCH-13,OPR-050,Scrapped
PRD-000585,FP-005,2024-06-04,Line-C,30,Afternoon,MCH-01,OPR-027,Completed
PRD-000586,FP-004,2024-07-23,Line-A,15,Night,MCH-06,OPR-026,Partial
PRD-000587,FP-002,2024-11-15,Line-D,12,Night,MCH-04,OPR-037,Scrapped
PRD-000588,FP-005,2022-08-19,Line-B,17,Night,MCH-01,OPR-055,Completed
PRD-000589,FP-006,2023-10-05,Line-C,35,Afternoon,MCH-03,OPR-058,Completed
PRD-000590,FP-002,2024-12-22,Line-A,27,Night,MCH-01,OPR-038,Completed
PRD-000591,FP-006,2022-05-24,Line-A,8,Night,MCH-01,OPR-011,Completed
PRD-000592,FP-007,2022-06-02,Line-B,6,Night,MCH-10,OPR-007,Scrapped
PRD-000593,FP-009,2023-04-23,Line-A,26,Morning,MCH-14,OPR-004,Completed
PRD-000594,FP-001,2023-02-26,Line-D,8,Afternoon,MCH-04,OPR-047,Completed
PRD-000595,FP-006,2024-04-21,Line-B,23,Night,MCH-14,OPR-039,Completed
PRD-000596,FP-003,2022-07-22,Line-A,11,Morning,MCH-11,OPR-056,Completed
PRD-000597,FP-009,2024-10-22,Line-B,27,Morning,MCH-02,OPR-016,Scrapped
