snapshot_date,part_id,warehouse,stock_level,reorder_point,unit_cost,inventory_value,below_reorder
2022-01-29,P0280,WH-FortWorth-TX,212,54,751.12,159237.44,False
2022-01-29,P0292,WH-FortWorth-TX,276,146,484.48,133716.48,False
2022-01-29,P0021,WH-Erie-PA,455,173,249.42,113486.1,False
2022-01-29,P0208,WH-Erie-PA,310,146,503.45,156069.5,False
2022-01-29,P0024,WH-Erie-PA,108,69,683.87,73857.96,False
2022-01-29,P0272,WH-Erie-PA,33,67,810.85,26758.05,True
2022-01-29,P0244,WH-FortWorth-TX,274,246,611.85,167646.9,False
2022-01-29,P0171,WH-Chicago-IL,410,182,508.89,208644.9,False
2022-01-29,P0090,WH-Erie-PA,138,245,582.71,80413.98,True
2022-01-29,P0113,WH-Chicago-IL,126,146,235.54,29678.04,True
2022-01-29,P0117,WH-Seattle-WA,265,100,680.32,180284.8,False
2022-01-29,P0060,WH-Erie-PA,826,247,65.34,53970.84,False
2022-01-29,P0157,WH-Erie-PA,564,199,372.89,210309.96,False
2022-01-29,P0069,WH-Seattle-WA,443,142,231.19,102417.17,False
2022-01-29,P0295,WH-Seattle-WA,713,199,611.46,435970.98,False
2022-01-29,P0028,WH-FortWorth-TX,398,141,582.25,231735.5,False
2022-01-29,P0260,WH-Seattle-WA,230,62,711.31,163601.3,False
2022-01-29,P0058,WH-Seattle-WA,98,110,666.13,65280.74,True
2022-01-29,P0145,WH-FortWorth-TX,349,122,448.83,156641.67,False
2022-01-29,P0207,WH-Erie-PA,344,153,780.76,268581.44,False
2022-01-29,P0199,WH-Seattle-WA,674,171,155.16,104577.84,False
2022-01-29,P0167,WH-Erie-PA,208,77,430.42,89527.36,False
2022-01-29,P0151,WH-Erie-PA,354,113,312.71,110699.34,False
2022-01-29,P0268,WH-Chicago-IL,219,86,540.39,118345.41,False
2022-01-29,P0045,WH-FortWorth-TX,177,176,132.1,23381.7,False
2022-02-05,P0305,WH-FortWorth-TX,461,136,522.46,240854.06,False
2022-02-05,P0263,WH-FortWorth-TX,40,63,774.69,30987.6,True
2022-02-05,P0300,WH-Seattle-WA,8,104,694.1,5552.8,True
2022-02-05,P0266,WH-Seattle-WA,180,219,169.21,30457.8,True
2022-02-05,P0173,WH-Chicago-IL,559,175,535.84,299534.56,False
2022-02-05,P0236,WH-Erie-PA,180,198,614.82,110667.6,True
2022-02-05,P0184,WH-Seattle-WA,448,156,849.27,380472.96,False
2022-02-05,P0193,WH-Chicago-IL,319,112,417.52,133188.88,False
2022-02-05,P0065,WH-Erie-PA,172,201,226.24,38913.28,True
2022-02-05,P0306,WH-Erie-PA,8,73,373.45,2987.6,True
2022-02-05,P0075,WH-FortWorth-TX,27,43,237.24,6405.48,True
2022-02-05,P0247,WH-FortWorth-TX,148,125,352.21,52127.08,False
2022-02-05,P0072,WH-Chicago-IL,236,59,845.95,199644.2,False
2022-02-05,P0063,WH-Seattle-WA,652,179,563.15,367173.8,False
2022-02-05,P0036,WH-Seattle-WA,390,224,445.1,173589.0,False
2022-02-05,P0119,WH-Seattle-WA,385,168,222.53,85674.05,False
2022-02-05,P0033,WH-Seattle-WA,46,34,15.51,713.46,False
2022-02-05,P0134,WH-Chicago-IL,51,40,75.73,3862.23,False
2022-02-05,P0156,WH-Chicago-IL,177,53,449.38,79540.26,False
2022-02-05,P0270,WH-Erie-PA,122,45,420.37,51285.14,False
2022-02-05,P0023,WH-Chicago-IL,296,160,209.1,61893.6,False
2022-02-05,P0138,WH-FortWorth-TX,281,71,650.75,182860.75,False
2022-02-05,P0086,WH-Erie-PA,141,39,635.63,89623.83,False
2022-02-05,P0206,WH-Seattle-WA,659,178,657.56,433332.04,False
2022-02-05,P0141,WH-Seattle-WA,127,92,539.01,68454.27,False
2022-02-05,P0286,WH-FortWorth-TX,85,87,116.67,9916.95,True
2022-02-05,P0040,WH-Erie-PA,550,145,345.48,190014.0,False
2022-02-05,P0155,WH-Chicago-IL,104,151,506.33,52658.32,True
2022-02-05,P0068,WH-Chicago-IL,165,119,203.64,33600.6,False
2022-02-05,P0051,WH-Chicago-IL,122,49,261.51,31904.22,False
2022-02-05,P0055,WH-FortWorth-TX,358,97,350.39,125439.62,False
2022-02-05,P0128,WH-Seattle-WA,40,36,127.95,5118.0,False
2022-02-05,P0140,WH-Erie-PA,168,213,862.98,144980.64,True
2022-02-05,P0257,WH-Erie-PA,166,195,883.12,146597.92,True
2022-02-05,P0116,WH-FortWorth-TX,266,70,750.05,199513.3,False
2022-02-05,P0121,WH-FortWorth-TX,5,168,71.84,359.2,True
2022-02-05,P0308,WH-Erie-PA,473,132,108.69,51410.37,False
2022-02-05,P0142,WH-Chicago-IL,45,183,698.65,31439.25,True
2022-02-05,P0197,WH-Chicago-IL,407,142,501.06,203931.42,False
2022-02-05,P0050,WH-FortWorth-TX,99,65,184.56,18271.44,False
2022-02-05,P0037,WH-Chicago-IL,145,170,126.3,18313.5,True
2022-02-05,P0067,WH-FortWorth-TX,185,55,564.73,104475.05,False
2022-02-05,P0273,WH-FortWorth-TX,162,170,258.39,41859.18,True
2022-02-05,P0283,WH-Seattle-WA,35,103,825.52,28893.2,True
2022-02-05,P0038,WH-Erie-PA,85,84,481.99,40969.15,False
2022-02-05,P0291,WH-Erie-PA,666,192,369.69,246213.54,False
2022-02-05,P0202,WH-Erie-PA,315,153,639.29,201376.35,False
2022-02-05,P0160,WH-FortWorth-TX,0,60,121.78,0.0,True
2022-02-05,P0039,WH-Erie-PA,111,109,660.99,73369.89,False
2022-02-05,P0096,WH-Chicago-IL,227,201,651.7,147935.9,False
2022-02-05,P0002,WH-Erie-PA,427,169,666.78,284715.06,False
2022-02-05,P0030,WH-Seattle-WA,137,57,689.34,94439.58,False
2022-02-05,P0001,WH-Erie-PA,118,92,113.53,13396.54,False
2022-02-05,P0100,WH-FortWorth-TX,175,127,127.65,22338.75,False
2022-02-05,P0111,WH-FortWorth-TX,140,57,679.6,95144.0,False
2022-02-05,P0280,WH-Erie-PA,163,54,751.12,122432.56,False
2022-02-05,P0292,WH-FortWorth-TX,251,146,484.48,121604.48,False
2022-02-05,P0021,WH-Chicago-IL,457,173,249.42,113984.94,False
2022-02-05,P0208,WH-FortWorth-TX,440,146,503.45,221518.0,False
2022-02-05,P0024,WH-Seattle-WA,208,69,683.87,142244.96,False
2022-02-05,P0272,WH-FortWorth-TX,107,67,810.85,86760.95,False
2022-02-05,P0244,WH-FortWorth-TX,712,246,611.85,435637.2,False
2022-02-05,P0171,WH-Chicago-IL,446,182,508.89,226964.94,False
2022-02-05,P0090,WH-FortWorth-TX,584,245,582.71,340302.64,False
2022-02-05,P0113,WH-Erie-PA,241,146,235.54,56765.14,False
2022-02-05,P0117,WH-FortWorth-TX,267,100,680.32,181645.44,False
2022-02-05,P0060,WH-Erie-PA,730,247,65.34,47698.2,False
2022-02-05,P0157,WH-Erie-PA,698,199,372.89,260277.22,False
2022-02-05,P0069,WH-Chicago-IL,470,142,231.19,108659.3,False
2022-02-05,P0295,WH-Erie-PA,100,199,611.46,61146.0,True
2022-02-05,P0028,WH-FortWorth-TX,22,141,582.25,12809.5,True
2022-02-05,P0260,WH-Chicago-IL,13,62,711.31,9247.03,True
2022-02-05,P0058,WH-Chicago-IL,94,110,666.13,62616.22,True
2022-02-05,P0145,WH-Chicago-IL,487,122,448.83,218580.21,False
2022-02-05,P0207,WH-Seattle-WA,523,153,780.76,408337.48,False
2022-02-05,P0199,WH-Erie-PA,144,171,155.16,22343.04,True
2022-02-05,P0167,WH-Seattle-WA,173,77,430.42,74462.66,False
2022-02-05,P0151,WH-Chicago-IL,88,113,312.71,27518.48,True
2022-02-05,P0268,WH-Erie-PA,246,86,540.39,132935.94,False
2022-02-05,P0045,WH-FortWorth-TX,565,176,132.1,74636.5,False
2022-02-12,P0305,WH-Seattle-WA,499,136,522.46,260707.54,False
2022-02-12,P0263,WH-Seattle-WA,176,63,774.69,136345.44,False
2022-02-12,P0300,WH-Erie-PA,64,104,694.1,44422.4,True
2022-02-12,P0266,WH-Chicago-IL,773,219,169.21,130799.33,False
2022-02-12,P0173,WH-FortWorth-TX,57,175,535.84,30542.88,True
2022-02-12,P0236,WH-Erie-PA,752,198,614.82,462344.64,False
2022-02-12,P0184,WH-Seattle-WA,75,156,849.27,63695.25,True
2022-02-12,P0193,WH-FortWorth-TX,222,112,417.52,92689.44,False
2022-02-12,P0065,WH-Chicago-IL,756,201,226.24,171037.44,False
2022-02-12,P0306,WH-Chicago-IL,188,73,373.45,70208.6,False
2022-02-12,P0075,WH-Chicago-IL,128,43,237.24,30366.72,False
2022-02-12,P0247,WH-Seattle-WA,250,125,352.21,88052.5,False
2022-02-12,P0072,WH-Seattle-WA,229,59,845.95,193722.55,False
2022-02-12,P0063,WH-Erie-PA,293,179,563.15,165002.95,False
2022-02-12,P0036,WH-Chicago-IL,300,224,445.1,133530.0,False
2022-02-12,P0119,WH-Erie-PA,511,168,222.53,113712.83,False
2022-02-12,P0033,WH-FortWorth-TX,18,34,15.51,279.18,True
2022-02-12,P0134,WH-Erie-PA,111,40,75.73,8406.03,False
2022-02-12,P0156,WH-Seattle-WA,175,53,449.38,78641.5,False
2022-02-12,P0270,WH-Erie-PA,115,45,420.37,48342.55,False
2022-02-12,P0023,WH-Erie-PA,160,160,209.1,33456.0,False
2022-02-12,P0138,WH-Chicago-IL,260,71,650.75,169195.0,False
2022-02-12,P0086,WH-FortWorth-TX,1,39,635.63,635.63,True
2022-02-12,P0206,WH-Seattle-WA,210,178,657.56,138087.6,False
2022-02-12,P0141,WH-Seattle-WA,129,92,539.01,69532.29,False
2022-02-12,P0286,WH-Erie-PA,292,87,116.67,34067.64,False
2022-02-12,P0040,WH-Erie-PA,510,145,345.48,176194.8,False
2022-02-12,P0155,WH-Erie-PA,491,151,506.33,248608.03,False
2022-02-12,P0068,WH-Erie-PA,187,119,203.64,38080.68,False
2022-02-12,P0051,WH-FortWorth-TX,1,49,261.51,261.51,True
2022-02-12,P0055,WH-Erie-PA,269,97,350.39,94254.91,False
2022-02-12,P0128,WH-Seattle-WA,82,36,127.95,10491.9,False
2022-02-12,P0140,WH-Erie-PA,254,213,862.98,219196.92,False
2022-02-12,P0257,WH-FortWorth-TX,684,195,883.12,604054.08,False
2022-02-12,P0116,WH-Erie-PA,172,70,750.05,129008.6,False
2022-02-12,P0121,WH-FortWorth-TX,71,168,71.84,5100.64,True
2022-02-12,P0308,WH-Seattle-WA,281,132,108.69,30541.89,False
2022-02-12,P0142,WH-FortWorth-TX,87,183,698.65,60782.55,True
2022-02-12,P0197,WH-Seattle-WA,105,142,501.06,52611.3,True
2022-02-12,P0050,WH-FortWorth-TX,150,65,184.56,27684.0,False
2022-02-12,P0037,WH-Chicago-IL,318,170,126.3,40163.4,False
2022-02-12,P0067,WH-FortWorth-TX,176,55,564.73,99392.48,False
2022-02-12,P0273,WH-Chicago-IL,30,170,258.39,7751.7,True
2022-02-12,P0283,WH-Erie-PA,238,103,825.52,196473.76,False
2022-02-12,P0038,WH-FortWorth-TX,71,84,481.99,34221.29,True
2022-02-12,P0291,WH-Chicago-IL,500,192,369.69,184845.0,False
2022-02-12,P0202,WH-FortWorth-TX,423,153,639.29,270419.67,False
2022-02-12,P0160,WH-Erie-PA,14,60,121.78,1704.92,True
2022-02-12,P0039,WH-FortWorth-TX,15,109,660.99,9914.85,True
2022-02-12,P0096,WH-Chicago-IL,524,201,651.7,341490.8,False
2022-02-12,P0002,WH-FortWorth-TX,92,169,666.78,61343.76,True
2022-02-12,P0030,WH-Seattle-WA,196,57,689.34,135110.64,False
2022-02-12,P0001,WH-Erie-PA,259,92,113.53,29404.27,False
2022-02-12,P0100,WH-Seattle-WA,393,127,127.65,50166.45,False
2022-02-12,P0111,WH-Chicago-IL,219,57,679.6,148832.4,False
2022-02-12,P0280,WH-Chicago-IL,175,54,751.12,131446.0,False
2022-02-12,P0292,WH-Seattle-WA,85,146,484.48,41180.8,True
2022-02-12,P0021,WH-Chicago-IL,274,173,249.42,68341.08,False
2022-02-12,P0208,WH-Chicago-IL,229,146,503.45,115290.05,False
2022-02-12,P0024,WH-Chicago-IL,230,69,683.87,157290.1,False
2022-02-12,P0272,WH-Erie-PA,128,67,810.85,103788.8,False
2022-02-12,P0244,WH-Chicago-IL,748,246,611.85,457663.8,False
2022-02-12,P0171,WH-Seattle-WA,428,182,508.89,217804.92,False
2022-02-12,P0090,WH-Chicago-IL,254,245,582.71,148008.34,False
2022-02-12,P0113,WH-FortWorth-TX,299,146,235.54,70426.46,False
2022-02-12,P0117,WH-Seattle-WA,232,100,680.32,157834.24,False
2022-02-12,P0060,WH-FortWorth-TX,842,247,65.34,55016.28,False
2022-02-12,P0157,WH-FortWorth-TX,248,199,372.89,92476.72,False
2022-02-12,P0069,WH-FortWorth-TX,366,142,231.19,84615.54,False
2022-02-12,P0295,WH-Erie-PA,144,199,611.46,88050.24,True
2022-02-12,P0028,WH-Seattle-WA,193,141,582.25,112374.25,False
2022-02-12,P0260,WH-Chicago-IL,47,62,711.31,33431.57,True
2022-02-12,P0058,WH-Chicago-IL,281,110,666.13,187182.53,False
2022-02-12,P0145,WH-Chicago-IL,63,122,448.83,28276.29,True
2022-02-12,P0207,WH-Chicago-IL,434,153,780.76,338849.84,False
2022-02-12,P0199,WH-FortWorth-TX,401,171,155.16,62219.16,False
2022-02-12,P0167,WH-Chicago-IL,193,77,430.42,83071.06,False
2022-02-12,P0151,WH-FortWorth-TX,352,113,312.71,110073.92,False
2022-02-12,P0268,WH-FortWorth-TX,204,86,540.39,110239.56,False
2022-02-12,P0045,WH-Chicago-IL,565,176,132.1,74636.5,False
2022-02-19,P0305,WH-FortWorth-TX,229,136,522.46,119643.34,False
2022-02-19,P0263,WH-FortWorth-TX,14,63,774.69,10845.66,True
2022-02-19,P0300,WH-FortWorth-TX,77,104,694.1,53445.7,True
2022-02-19,P0266,WH-FortWorth-TX,259,219,169.21,43825.39,False
2022-02-19,P0173,WH-FortWorth-TX,298,175,535.84,159680.32,False
2022-02-19,P0236,WH-Erie-PA,346,198,614.82,212727.72,False
2022-02-19,P0184,WH-Chicago-IL,436,156,849.27,370281.72,False
2022-02-19,P0193,WH-FortWorth-TX,93,112,417.52,38829.36,True
2022-02-19,P0065,WH-Chicago-IL,534,201,226.24,120812.16,False
2022-02-19,P0306,WH-Seattle-WA,77,73,373.45,28755.65,False
2022-02-19,P0075,WH-FortWorth-TX,45,43,237.24,10675.8,False
2022-02-19,P0247,WH-Seattle-WA,315,125,352.21,110946.15,False
2022-02-19,P0072,WH-FortWorth-TX,121,59,845.95,102359.95,False
2022-02-19,P0063,WH-Chicago-IL,262,179,563.15,147545.3,False
2022-02-19,P0036,WH-Erie-PA,408,224,445.1,181600.8,False
2022-02-19,P0119,WH-Chicago-IL,39,168,222.53,8678.67,True
2022-02-19,P0033,WH-Chicago-IL,11,34,15.51,170.61,True
2022-02-19,P0134,WH-Seattle-WA,89,40,75.73,6739.97,False
2022-02-19,P0156,WH-Seattle-WA,79,53,449.38,35501.02,False
2022-02-19,P0270,WH-Erie-PA,2,45,420.37,840.74,True
2022-02-19,P0023,WH-Erie-PA,487,160,209.1,101831.7,False
2022-02-19,P0138,WH-Seattle-WA,120,71,650.75,78090.0,False
2022-02-19,P0086,WH-Erie-PA,70,39,635.63,44494.1,False
2022-02-19,P0206,WH-Chicago-IL,118,178,657.56,77592.08,True
2022-02-19,P0141,WH-Seattle-WA,17,92,539.01,9163.17,True
2022-02-19,P0286,WH-Erie-PA,71,87,116.67,8283.57,True
2022-02-19,P0040,WH-Erie-PA,393,145,345.48,135773.64,False
2022-02-19,P0155,WH-Seattle-WA,74,151,506.33,37468.42,True
2022-02-19,P0068,WH-Erie-PA,186,119,203.64,37877.04,False
2022-02-19,P0051,WH-FortWorth-TX,96,49,261.51,25104.96,False
2022-02-19,P0055,WH-Erie-PA,114,97,350.39,39944.46,False
2022-02-19,P0128,WH-FortWorth-TX,121,36,127.95,15481.95,False
2022-02-19,P0140,WH-FortWorth-TX,296,213,862.98,255442.08,False
2022-02-19,P0257,WH-Chicago-IL,132,195,883.12,116571.84,True
2022-02-19,P0116,WH-Seattle-WA,120,70,750.05,90006.0,False
2022-02-19,P0121,WH-FortWorth-TX,261,168,71.84,18750.24,False
2022-02-19,P0308,WH-Seattle-WA,30,132,108.69,3260.7,True
2022-02-19,P0142,WH-Seattle-WA,201,183,698.65,140428.65,False
2022-02-19,P0197,WH-Chicago-IL,246,142,501.06,123260.76,False
2022-02-19,P0050,WH-Seattle-WA,216,65,184.56,39864.96,False
2022-02-19,P0037,WH-Seattle-WA,600,170,126.3,75780.0,False
2022-02-19,P0067,WH-Chicago-IL,173,55,564.73,97698.29,False
2022-02-19,P0273,WH-FortWorth-TX,512,170,258.39,132295.68,False
2022-02-19,P0283,WH-FortWorth-TX,211,103,825.52,174184.72,False
2022-02-19,P0038,WH-Erie-PA,3,84,481.99,1445.97,True
2022-02-19,P0291,WH-Chicago-IL,22,192,369.69,8133.18,True
2022-02-19,P0202,WH-Erie-PA,604,153,639.29,386131.16,False
2022-02-19,P0160,WH-Seattle-WA,220,60,121.78,26791.6,False
2022-02-19,P0039,WH-Erie-PA,261,109,660.99,172518.39,False
2022-02-19,P0096,WH-Seattle-WA,322,201,651.7,209847.4,False
2022-02-19,P0002,WH-Seattle-WA,619,169,666.78,412736.82,False
2022-02-19,P0030,WH-Seattle-WA,144,57,689.34,99264.96,False
2022-02-19,P0001,WH-Erie-PA,72,92,113.53,8174.16,True
2022-02-19,P0100,WH-Seattle-WA,46,127,127.65,5871.9,True
2022-02-19,P0111,WH-FortWorth-TX,199,57,679.6,135240.4,False
2022-02-19,P0280,WH-Chicago-IL,174,54,751.12,130694.88,False
2022-02-19,P0292,WH-Chicago-IL,99,146,484.48,47963.52,True
2022-02-19,P0021,WH-Seattle-WA,483,173,249.42,120469.86,False
2022-02-19,P0208,WH-FortWorth-TX,311,146,503.45,156572.95,False
2022-02-19,P0024,WH-Chicago-IL,164,69,683.87,112154.68,False
2022-02-19,P0272,WH-Seattle-WA,147,67,810.85,119194.95,False
2022-02-19,P0244,WH-Chicago-IL,402,246,611.85,245963.7,False
2022-02-19,P0171,WH-Erie-PA,28,182,508.89,14248.92,True
2022-02-19,P0090,WH-Erie-PA,652,245,582.71,379926.92,False
2022-02-19,P0113,WH-FortWorth-TX,446,146,235.54,105050.84,False
2022-02-19,P0117,WH-FortWorth-TX,23,100,680.32,15647.36,True
2022-02-19,P0060,WH-FortWorth-TX,678,247,65.34,44300.52,False
2022-02-19,P0157,WH-Chicago-IL,260,199,372.89,96951.4,False
2022-02-19,P0069,WH-FortWorth-TX,67,142,231.19,15489.73,True
2022-02-19,P0295,WH-FortWorth-TX,318,199,611.46,194444.28,False
2022-02-19,P0028,WH-Erie-PA,117,141,582.25,68123.25,True
2022-02-19,P0260,WH-Erie-PA,89,62,711.31,63306.59,False
2022-02-19,P0058,WH-Erie-PA,369,110,666.13,245801.97,False
2022-02-19,P0145,WH-Erie-PA,53,122,448.83,23787.99,True
2022-02-19,P0207,WH-Erie-PA,559,153,780.76,436444.84,False
2022-02-19,P0199,WH-Chicago-IL,669,171,155.16,103802.04,False
2022-02-19,P0167,WH-Erie-PA,56,77,430.42,24103.52,True
2022-02-19,P0151,WH-Seattle-WA,397,113,312.71,124145.87,False
2022-02-19,P0268,WH-FortWorth-TX,2,86,540.39,1080.78,True
2022-02-19,P0045,WH-Seattle-WA,253,176,132.1,33421.3,False
2022-02-26,P0305,WH-Chicago-IL,540,136,522.46,282128.4,False
2022-02-26,P0263,WH-Chicago-IL,198,63,774.69,153388.62,False
2022-02-26,P0300,WH-FortWorth-TX,154,104,694.1,106891.4,False
2022-02-26,P0266,WH-Seattle-WA,545,219,169.21,92219.45,False
2022-02-26,P0173,WH-Chicago-IL,666,175,535.84,356869.44,False
2022-02-26,P0236,WH-Seattle-WA,167,198,614.82,102674.94,True
2022-02-26,P0184,WH-Erie-PA,97,156,849.27,82379.19,True
2022-02-26,P0193,WH-Erie-PA,444,112,417.52,185378.88,False
2022-02-26,P0065,WH-FortWorth-TX,0,201,226.24,0.0,True
2022-02-26,P0306,WH-Erie-PA,284,73,373.45,106059.8,False
2022-02-26,P0075,WH-FortWorth-TX,12,43,237.24,2846.88,True
2022-02-26,P0247,WH-Erie-PA,396,125,352.21,139475.16,False
2022-02-26,P0072,WH-Seattle-WA,154,59,845.95,130276.3,False
2022-02-26,P0063,WH-Chicago-IL,501,179,563.15,282138.15,False
2022-02-26,P0036,WH-FortWorth-TX,798,224,445.1,355189.8,False
2022-02-26,P0119,WH-Erie-PA,253,168,222.53,56300.09,False
2022-02-26,P0033,WH-Erie-PA,63,34,15.51,977.13,False
2022-02-26,P0134,WH-FortWorth-TX,29,40,75.73,2196.17,True
2022-02-26,P0156,WH-FortWorth-TX,87,53,449.38,39096.06,False
2022-02-26,P0270,WH-Seattle-WA,157,45,420.37,65998.09,False
2022-02-26,P0023,WH-Chicago-IL,265,160,209.1,55411.5,False
2022-02-26,P0138,WH-Chicago-IL,213,71,650.75,138609.75,False
2022-02-26,P0086,WH-Chicago-IL,28,39,635.63,17797.64,True
2022-02-26,P0206,WH-Seattle-WA,460,178,657.56,302477.6,False
2022-02-26,P0141,WH-FortWorth-TX,287,92,539.01,154695.87,False
2022-02-26,P0286,WH-FortWorth-TX,309,87,116.67,36051.03,False
2022-02-26,P0040,WH-Chicago-IL,27,145,345.48,9327.96,True
2022-02-26,P0155,WH-Erie-PA,234,151,506.33,118481.22,False
2022-02-26,P0068,WH-Chicago-IL,424,119,203.64,86343.36,False
2022-02-26,P0051,WH-Seattle-WA,178,49,261.51,46548.78,False
2022-02-26,P0055,WH-Chicago-IL,29,97,350.39,10161.31,True
2022-02-26,P0128,WH-FortWorth-TX,36,36,127.95,4606.2,False
2022-02-26,P0140,WH-Seattle-WA,347,213,862.98,299454.06,False
2022-02-26,P0257,WH-Erie-PA,546,195,883.12,482183.52,False
2022-02-26,P0116,WH-Erie-PA,191,70,750.05,143259.55,False
2022-02-26,P0121,WH-Erie-PA,171,168,71.84,12284.64,False
2022-02-26,P0308,WH-Erie-PA,166,132,108.69,18042.54,False
2022-02-26,P0142,WH-Seattle-WA,725,183,698.65,506521.25,False
2022-02-26,P0197,WH-Erie-PA,133,142,501.06,66640.98,True
2022-02-26,P0050,WH-Seattle-WA,43,65,184.56,7936.08,True
2022-02-26,P0037,WH-Seattle-WA,593,170,126.3,74895.9,False
2022-02-26,P0067,WH-Seattle-WA,166,55,564.73,93745.18,False
2022-02-26,P0273,WH-FortWorth-TX,339,170,258.39,87594.21,False
2022-02-26,P0283,WH-Chicago-IL,355,103,825.52,293059.6,False
2022-02-26,P0038,WH-Seattle-WA,128,84,481.99,61694.72,False
2022-02-26,P0291,WH-Seattle-WA,369,192,369.69,136415.61,False
2022-02-26,P0202,WH-Chicago-IL,111,153,639.29,70961.19,True
2022-02-26,P0160,WH-Erie-PA,53,60,121.78,6454.34,True
2022-02-26,P0039,WH-FortWorth-TX,254,109,660.99,167891.46,False
2022-02-26,P0096,WH-Seattle-WA,230,201,651.7,149891.0,False
2022-02-26,P0002,WH-Chicago-IL,84,169,666.78,56009.52,True
2022-02-26,P0030,WH-Chicago-IL,105,57,689.34,72380.7,False
2022-02-26,P0001,WH-FortWorth-TX,360,92,113.53,40870.8,False
2022-02-26,P0100,WH-FortWorth-TX,271,127,127.65,34593.15,False
2022-02-26,P0111,WH-Erie-PA,173,57,679.6,117570.8,False
2022-02-26,P0280,WH-FortWorth-TX,175,54,751.12,131446.0,False
2022-02-26,P0292,WH-FortWorth-TX,174,146,484.48,84299.52,False
2022-02-26,P0021,WH-Erie-PA,408,173,249.42,101763.36,False
2022-02-26,P0208,WH-Erie-PA,274,146,503.45,137945.3,False
2022-02-26,P0024,WH-Erie-PA,141,69,683.87,96425.67,False
2022-02-26,P0272,WH-FortWorth-TX,217,67,810.85,175954.45,False
2022-02-26,P0244,WH-FortWorth-TX,954,246,611.85,583704.9,False
2022-02-26,P0171,WH-Erie-PA,21,182,508.89,10686.69,True
2022-02-26,P0090,WH-Chicago-IL,192,245,582.71,111880.32,True
2022-02-26,P0113,WH-Chicago-IL,465,146,235.54,109526.1,False
2022-02-26,P0117,WH-Seattle-WA,297,100,680.32,202055.04,False
2022-02-26,P0060,WH-FortWorth-TX,368,247,65.34,24045.12,False
2022-02-26,P0157,WH-Seattle-WA,452,199,372.89,168546.28,False
2022-02-26,P0069,WH-Chicago-IL,227,142,231.19,52480.13,False
2022-02-26,P0295,WH-Seattle-WA,569,199,611.46,347920.74,False
2022-02-26,P0028,WH-Erie-PA,460,141,582.25,267835.0,False
2022-02-26,P0260,WH-FortWorth-TX,57,62,711.31,40544.67,True
2022-02-26,P0058,WH-Seattle-WA,244,110,666.13,162535.72,False
2022-02-26,P0145,WH-Chicago-IL,249,122,448.83,111758.67,False
2022-02-26,P0207,WH-Chicago-IL,293,153,780.76,228762.68,False
2022-02-26,P0199,WH-Chicago-IL,491,171,155.16,76183.56,False
2022-02-26,P0167,WH-Seattle-WA,74,77,430.42,31851.08,True
2022-02-26,P0151,WH-Erie-PA,53,113,312.71,16573.63,True
2022-02-26,P0268,WH-FortWorth-TX,340,86,540.39,183732.6,False
2022-02-26,P0045,WH-FortWorth-TX,9,176,132.1,1188.9,True
2022-03-05,P0305,WH-Erie-PA,496,136,522.46,259140.16,False
2022-03-05,P0263,WH-Chicago-IL,162,63,774.69,125499.78,False
2022-03-05,P0300,WH-Chicago-IL,413,104,694.1,286663.3,False
2022-03-05,P0266,WH-Erie-PA,224,219,169.21,37903.04,False
2022-03-05,P0173,WH-Chicago-IL,119,175,535.84,63764.96,True
2022-03-05,P0236,WH-Erie-PA,524,198,614.82,322165.68,False
2022-03-05,P0184,WH-Seattle-WA,560,156,849.27,475591.2,False
2022-03-05,P0193,WH-Erie-PA,150,112,417.52,62628.0,False
2022-03-05,P0065,WH-Seattle-WA,68,201,226.24,15384.32,True
2022-03-05,P0306,WH-FortWorth-TX,36,73,373.45,13444.2,True
2022-03-05,P0075,WH-Chicago-IL,77,43,237.24,18267.48,False
2022-03-05,P0247,WH-Erie-PA,196,125,352.21,69033.16,False
2022-03-05,P0072,WH-Erie-PA,55,59,845.95,46527.25,True
2022-03-05,P0063,WH-Erie-PA,468,179,563.15,263554.2,False
2022-03-05,P0036,WH-FortWorth-TX,866,224,445.1,385456.6,False
2022-03-05,P0119,WH-Seattle-WA,449,168,222.53,99915.97,False
2022-03-05,P0033,WH-FortWorth-TX,1,34,15.51,15.51,True
2022-03-05,P0134,WH-Erie-PA,45,40,75.73,3407.85,False
2022-03-05,P0156,WH-Chicago-IL,45,53,449.38,20222.1,True
2022-03-05,P0270,WH-Chicago-IL,5,45,420.37,2101.85,True
2022-03-05,P0023,WH-Chicago-IL,395,160,209.1,82594.5,False
2022-03-05,P0138,WH-Chicago-IL,220,71,650.75,143165.0,False
2022-03-05,P0086,WH-FortWorth-TX,51,39,635.63,32417.13,False
2022-03-05,P0206,WH-Chicago-IL,254,178,657.56,167020.24,False
2022-03-05,P0141,WH-Chicago-IL,302,92,539.01,162781.02,False
2022-03-05,P0286,WH-Chicago-IL,339,87,116.67,39551.13,False
2022-03-05,P0040,WH-Seattle-WA,206,145,345.48,71168.88,False
2022-03-05,P0155,WH-FortWorth-TX,547,151,506.33,276962.51,False
2022-03-05,P0068,WH-Erie-PA,39,119,203.64,7941.96,True
2022-03-05,P0051,WH-FortWorth-TX,187,49,261.51,48902.37,False
2022-03-05,P0055,WH-Erie-PA,377,97,350.39,132097.03,False
2022-03-05,P0128,WH-Chicago-IL,77,36,127.95,9852.15,False
