production_id,product_id,production_date,line_id,qty_produced,shift,machine_id,operator_id,status,year,month,month_name,quarter,day_of_week,week_number
PRD-000216,FP-010,2023-05-27,Line-D,7,Afternoon,MCH-04,OPR-041,Partial,2023,5,May,2,Saturday,21
PRD-000217,FP-002,2024-01-04,Line-C,28,Afternoon,MCH-07,OPR-060,Completed,2024,1,Jan,1,Thursday,1
PRD-000218,FP-004,2022-02-12,Line-D,25,Morning,MCH-11,OPR-016,Completed,2022,2,Feb,1,Saturday,6
PRD-000219,FP-001,2024-11-23,Line-B,2,Morning,MCH-13,OPR-011,Partial,2024,11,Nov,4,Saturday,47
PRD-000220,FP-003,2023-07-07,Line-A,5,Morning,MCH-10,OPR-003,Scrapped,2023,7,Jul,3,Friday,27
PRD-000221,FP-005,2022-02-27,Line-C,8,Morning,MCH-07,OPR-060,Scrapped,2022,2,Feb,1,Sunday,8
PRD-000222,FP-003,2023-11-13,Line-B,36,Afternoon,MCH-08,OPR-036,Scrapped,2023,11,Nov,4,Monday,46
PRD-000223,FP-009,2024-11-03,Line-A,32,Morning,MCH-09,OPR-023,Scrapped,2024,11,Nov,4,Sunday,44
PRD-000224,FP-010,2022-03-28,Line-B,20,Morning,MCH-03,OPR-016,Scrapped,2022,3,Mar,1,Monday,13
PRD-000225,FP-001,2023-05-10,Line-C,15,Afternoon,MCH-15,OPR-049,Completed,2023,5,May,2,Wednesday,19
PRD-000226,FP-008,2022-07-15,Line-C,4,Night,MCH-08,OPR-051,Partial,2022,7,Jul,3,Friday,28
PRD-000227,FP-010,2024-03-01,Line-B,2,Morning,MCH-05,OPR-008,Completed,2024,3,Mar,1,Friday,9
PRD-000228,FP-003,2022-09-20,Line-B,15,Afternoon,MCH-03,OPR-055,Completed,2022,9,Sep,3,Tuesday,38
PRD-000229,FP-007,2024-04-23,Line-D,25,Morning,MCH-09,OPR-047,Completed,2024,4,Apr,2,Tuesday,17
PRD-000230,FP-008,2024-12-16,Line-B,18,Morning,MCH-04,OPR-032,Scrapped,2024,12,Dec,4,Monday,51
PRD-000231,FP-003,2024-09-22,Line-C,17,Morning,MCH-10,OPR-014,Completed,2024,9,Sep,3,Sunday,38
PRD-000232,FP-002,2024-03-05,Line-A,5,Morning,MCH-13,OPR-056,Completed,2024,3,Mar,1,Tuesday,10
PRD-000233,FP-009,2024-09-12,Line-C,24,Afternoon,MCH-03,OPR-038,Completed,2024,9,Sep,3,Thursday,37
PRD-000234,FP-004,2022-10-07,Line-B,20,Afternoon,MCH-12,OPR-034,Scrapped,2022,10,Oct,4,Friday,40
PRD-000235,FP-007,2024-02-05,Line-B,30,Night,MCH-08,OPR-054,Completed,2024,2,Feb,1,Monday,6
PRD-000236,FP-006,2023-07-10,Line-D,25,Night,MCH-03,OPR-040,Scrapped,2023,7,Jul,3,Monday,28
PRD-000237,FP-004,2024-01-08,Line-A,5,Morning,MCH-09,OPR-049,Completed,2024,1,Jan,1,Monday,2
PRD-000238,FP-008,2022-07-01,Line-C,16,Night,MCH-05,OPR-007,Completed,2022,7,Jul,3,Friday,26
PRD-000239,FP-005,2024-02-02,Line-A,12,Night,MCH-07,OPR-043,Completed,2024,2,Feb,1,Friday,5
PRD-000240,FP-001,2022-01-17,Line-B,21,Morning,MCH-14,OPR-032,Scrapped,2022,1,Jan,1,Monday,3
PRD-000241,FP-003,2023-11-17,Line-B,21,Morning,MCH-05,OPR-038,Completed,2023,11,Nov,4,Friday,46
PRD-000242,FP-008,2024-01-07,Line-C,11,Afternoon,MCH-13,OPR-053,Scrapped,2024,1,Jan,1,Sunday,1
PRD-000243,FP-001,2024-12-16,Line-A,28,Morning,MCH-10,OPR-016,Completed,2024,12,Dec,4,Monday,51
PRD-000244,FP-006,2022-02-04,Line-D,4,Afternoon,MCH-03,OPR-038,Completed,2022,2,Feb,1,Friday,5
PRD-000245,FP-009,2024-10-14,Line-A,12,Night,MCH-05,OPR-017,Scrapped,2024,10,Oct,4,Monday,42
PRD-000246,FP-004,2022-02-24,Line-C,14,Afternoon,MCH-06,OPR-051,Scrapped,2022,2,Feb,1,Thursday,8
PRD-000247,FP-001,2024-10-27,Line-B,36,Morning,MCH-13,OPR-051,Partial,2024,10,Oct,4,Sunday,43
PRD-000248,FP-006,2022-01-18,Line-B,26,Night,MCH-06,OPR-056,Partial,2022,1,Jan,1,Tuesday,3
PRD-000249,FP-008,2024-11-09,Line-D,18,Afternoon,MCH-01,OPR-012,Partial,2024,11,Nov,4,Saturday,45
PRD-000250,FP-002,2023-04-28,Line-A,20,Afternoon,MCH-13,OPR-019,Completed,2023,4,Apr,2,Friday,17
PRD-000251,FP-008,2023-08-22,Line-C,6,Night,MCH-11,OPR-018,Completed,2023,8,Aug,3,Tuesday,34
PRD-000252,FP-004,2022-04-10,Line-A,13,Morning,MCH-02,OPR-058,Scrapped,2022,4,Apr,2,Sunday,14
PRD-000253,FP-002,2023-02-11,Line-D,5,Afternoon,MCH-03,OPR-058,Completed,2023,2,Feb,1,Saturday,6
PRD-000254,FP-001,2024-07-07,Line-C,24,Night,MCH-15,OPR-001,Completed,2024,7,Jul,3,Sunday,27
PRD-000255,FP-001,2023-03-22,Line-B,24,Afternoon,MCH-05,OPR-036,Partial,2023,3,Mar,1,Wednesday,12
PRD-000256,FP-004,2022-02-28,Line-C,25,Morning,MCH-07,OPR-010,Completed,2022,2,Feb,1,Monday,9
PRD-000257,FP-002,2024-05-08,Line-B,24,Night,MCH-13,OPR-007,Completed,2024,5,May,2,Wednesday,19
PRD-000258,FP-002,2023-06-15,Line-B,20,Morning,MCH-01,OPR-035,Scrapped,2023,6,Jun,2,Thursday,24
PRD-000259,FP-010,2024-04-10,Line-D,29,Night,MCH-10,OPR-009,Completed,2024,4,Apr,2,Wednesday,15
PRD-000260,FP-005,2023-02-25,Line-A,19,Afternoon,MCH-02,OPR-048,Scrapped,2023,2,Feb,1,Saturday,8
PRD-000261,FP-010,2022-05-13,Line-D,5,Night,MCH-09,OPR-022,Completed,2022,5,May,2,Friday,19
PRD-000262,FP-003,2023-03-24,Line-B,29,Night,MCH-01,OPR-060,Completed,2023,3,Mar,1,Friday,12
PRD-000263,FP-005,2024-08-31,Line-B,16,Afternoon,MCH-08,OPR-036,Completed,2024,8,Aug,3,Saturday,35
PRD-000264,FP-009,2024-12-01,Line-D,32,Night,MCH-08,OPR-060,Completed,2024,12,Dec,4,Sunday,48
PRD-000265,FP-009,2024-12-10,Line-B,24,Morning,MCH-07,OPR-017,Partial,2024,12,Dec,4,Tuesday,50
PRD-000266,FP-008,2024-10-10,Line-D,22,Night,MCH-15,OPR-017,Completed,2024,10,Oct,4,Thursday,41
PRD-000267,FP-001,2024-11-28,Line-C,9,Night,MCH-03,OPR-033,Completed,2024,11,Nov,4,Thursday,48
PRD-000268,FP-004,2022-05-03,Line-C,17,Night,MCH-10,OPR-022,Partial,2022,5,May,2,Tuesday,18
PRD-000269,FP-001,2024-04-17,Line-C,18,Afternoon,MCH-01,OPR-046,Partial,2024,4,Apr,2,Wednesday,16
PRD-000270,FP-001,2024-09-29,Line-A,2,Morning,MCH-12,OPR-037,Completed,2024,9,Sep,3,Sunday,39
PRD-000271,FP-003,2022-02-12,Line-A,5,Afternoon,MCH-09,OPR-021,Scrapped,2022,2,Feb,1,Saturday,6
PRD-000272,FP-001,2023-11-08,Line-D,40,Night,MCH-07,OPR-016,Completed,2023,11,Nov,4,Wednesday,45
PRD-000273,FP-005,2024-03-29,Line-B,15,Night,MCH-12,OPR-012,Completed,2024,3,Mar,1,Friday,13
PRD-000274,FP-008,2023-01-17,Line-D,23,Morning,MCH-12,OPR-044,Scrapped,2023,1,Jan,1,Tuesday,3
PRD-000275,FP-005,2022-08-22,Line-B,26,Afternoon,MCH-06,OPR-002,Completed,2022,8,Aug,3,Monday,34
PRD-000276,FP-004,2024-01-21,Line-A,27,Morning,MCH-15,OPR-005,Completed,2024,1,Jan,1,Sunday,3
PRD-000277,FP-009,2022-06-24,Line-B,8,Night,MCH-01,OPR-038,Completed,2022,6,Jun,2,Friday,25
PRD-000278,FP-003,2023-02-24,Line-C,29,Morning,MCH-06,OPR-048,Completed,2023,2,Feb,1,Friday,8
PRD-000279,FP-008,2024-08-25,Line-C,8,Night,MCH-06,OPR-020,Scrapped,2024,8,Aug,3,Sunday,34
PRD-000280,FP-004,2024-12-15,Line-D,28,Morning,MCH-14,OPR-041,Completed,2024,12,Dec,4,Sunday,50
PRD-000281,FP-002,2024-07-22,Line-A,6,Morning,MCH-08,OPR-003,Completed,2024,7,Jul,3,Monday,30
PRD-000282,FP-005,2023-03-21,Line-B,6,Morning,MCH-10,OPR-060,Completed,2023,3,Mar,1,Tuesday,12
PRD-000283,FP-004,2024-04-20,Line-D,29,Afternoon,MCH-05,OPR-057,Scrapped,2024,4,Apr,2,Saturday,16
PRD-000284,FP-007,2023-03-28,Line-A,10,Afternoon,MCH-08,OPR-045,Completed,2023,3,Mar,1,Tuesday,13
PRD-000285,FP-005,2023-05-07,Line-A,7,Morning,MCH-14,OPR-001,Completed,2023,5,May,2,Sunday,18
PRD-000286,FP-007,2023-03-19,Line-A,18,Afternoon,MCH-08,OPR-005,Completed,2023,3,Mar,1,Sunday,11
PRD-000287,FP-008,2023-06-25,Line-D,7,Night,MCH-15,OPR-004,Completed,2023,6,Jun,2,Sunday,25
PRD-000288,FP-009,2023-01-09,Line-B,13,Afternoon,MCH-01,OPR-022,Completed,2023,1,Jan,1,Monday,2
PRD-000289,FP-002,2022-12-20,Line-A,31,Morning,MCH-08,OPR-043,Completed,2022,12,Dec,4,Tuesday,51
PRD-000290,FP-009,2024-01-31,Line-D,21,Night,MCH-11,OPR-035,Completed,2024,1,Jan,1,Wednesday,5
PRD-000291,FP-007,2024-04-28,Line-D,19,Afternoon,MCH-04,OPR-023,Partial,2024,4,Apr,2,Sunday,17
PRD-000292,FP-006,2023-07-18,Line-A,9,Afternoon,MCH-05,OPR-009,Completed,2023,7,Jul,3,Tuesday,29
PRD-000293,FP-002,2024-04-14,Line-B,30,Afternoon,MCH-11,OPR-016,Partial,2024,4,Apr,2,Sunday,15
PRD-000294,FP-001,2022-05-11,Line-D,30,Afternoon,MCH-14,OPR-047,Completed,2022,5,May,2,Wednesday,19
PRD-000295,FP-008,2023-02-02,Line-A,9,Afternoon,MCH-11,OPR-002,Scrapped,2023,2,Feb,1,Thursday,5
PRD-000296,FP-005,2022-03-02,Line-C,2,Afternoon,MCH-06,OPR-019,Completed,2022,3,Mar,1,Wednesday,9
PRD-000297,FP-004,2022-01-23,Line-A,25,Night,MCH-10,OPR-002,Scrapped,2022,1,Jan,1,Sunday,3
PRD-000298,FP-007,2024-08-31,Line-B,18,Afternoon,MCH-15,OPR-011,Partial,2024,8,Aug,3,Saturday,35
PRD-000299,FP-007,2023-04-17,Line-B,24,Night,MCH-11,OPR-015,Completed,2023,4,Apr,2,Monday,16
PRD-000300,FP-010,2023-09-28,Line-B,9,Morning,MCH-12,OPR-033,Scrapped,2023,9,Sep,3,Thursday,39
PRD-000301,FP-002,2024-03-29,Line-A,5,Night,MCH-04,OPR-040,Completed,2024,3,Mar,1,Friday,13
PRD-000302,FP-009,2022-07-19,Line-C,29,Night,MCH-06,OPR-023,Scrapped,2022,7,Jul,3,Tuesday,29
PRD-000303,FP-005,2023-07-10,Line-A,11,Morning,MCH-08,OPR-044,Completed,2023,7,Jul,3,Monday,28
PRD-000304,FP-005,2023-12-24,Line-A,25,Night,MCH-13,OPR-053,Scrapped,2023,12,Dec,4,Sunday,51
PRD-000305,FP-006,2022-04-15,Line-D,22,Morning,MCH-13,OPR-053,Completed,2022,4,Apr,2,Friday,15
PRD-000306,FP-010,2022-06-24,Line-B,7,Morning,MCH-05,OPR-020,Completed,2022,6,Jun,2,Friday,25
PRD-000307,FP-008,2024-05-21,Line-B,30,Afternoon,MCH-04,OPR-041,Completed,2024,5,May,2,Tuesday,21
PRD-000308,FP-004,2024-06-28,Line-D,7,Afternoon,MCH-12,OPR-020,Scrapped,2024,6,Jun,2,Friday,26
PRD-000309,FP-002,2024-06-18,Line-C,20,Afternoon,MCH-07,OPR-048,Completed,2024,6,Jun,2,Tuesday,25
PRD-000310,FP-008,2024-11-04,Line-B,20,Afternoon,MCH-03,OPR-028,Partial,2024,11,Nov,4,Monday,45
PRD-000311,FP-002,2023-02-02,Line-D,13,Afternoon,MCH-05,OPR-021,Scrapped,2023,2,Feb,1,Thursday,5
PRD-000312,FP-001,2023-12-28,Line-C,21,Morning,MCH-06,OPR-006,Completed,2023,12,Dec,4,Thursday,52
PRD-000313,FP-007,2023-02-11,Line-A,2,Morning,MCH-05,OPR-056,Completed,2023,2,Feb,1,Saturday,6
PRD-000314,FP-001,2023-08-11,Line-D,14,Night,MCH-06,OPR-018,Completed,2023,8,Aug,3,Friday,32
PRD-000315,FP-001,2023-10-06,Line-C,35,Morning,MCH-09,OPR-039,Partial,2023,10,Oct,4,Friday,40
PRD-000316,FP-010,2024-01-31,Line-A,30,Morning,MCH-03,OPR-032,Scrapped,2024,1,Jan,1,Wednesday,5
PRD-000317,FP-006,2023-07-12,Line-B,29,Morning,MCH-01,OPR-046,Completed,2023,7,Jul,3,Wednesday,28
PRD-000318,FP-007,2022-01-21,Line-A,18,Morning,MCH-07,OPR-043,Completed,2022,1,Jan,1,Friday,3
PRD-000319,FP-007,2022-02-04,Line-C,3,Night,MCH-07,OPR-022,Completed,2022,2,Feb,1,Friday,5
PRD-000320,FP-007,2024-03-09,Line-D,28,Night,MCH-02,OPR-037,Scrapped,2024,3,Mar,1,Saturday,10
PRD-000321,FP-001,2022-09-04,Line-D,4,Night,MCH-03,OPR-014,Completed,2022,9,Sep,3,Sunday,35
PRD-000322,FP-008,2023-06-07,Line-A,6,Afternoon,MCH-03,OPR-011,Partial,2023,6,Jun,2,Wednesday,23
PRD-000323,FP-004,2023-12-10,Line-D,6,Afternoon,MCH-09,OPR-050,Completed,2023,12,Dec,4,Sunday,49
PRD-000324,FP-004,2024-01-20,Line-B,6,Morning,MCH-10,OPR-054,Completed,2024,1,Jan,1,Saturday,3
PRD-000325,FP-004,2023-12-27,Line-C,8,Night,MCH-05,OPR-015,Scrapped,2023,12,Dec,4,Wednesday,52
PRD-000326,FP-009,2023-10-19,Line-A,40,Night,MCH-05,OPR-024,Completed,2023,10,Oct,4,Thursday,42
PRD-000327,FP-003,2023-05-06,Line-A,14,Afternoon,MCH-11,OPR-033,Completed,2023,5,May,2,Saturday,18
PRD-000328,FP-007,2023-05-19,Line-A,9,Morning,MCH-09,OPR-042,Completed,2023,5,May,2,Friday,20
PRD-000329,FP-010,2022-01-02,Line-A,16,Night,MCH-15,OPR-006,Partial,2022,1,Jan,1,Sunday,52
PRD-000330,FP-005,2022-01-22,Line-A,4,Afternoon,MCH-03,OPR-050,Completed,2022,1,Jan,1,Saturday,3
PRD-000331,FP-006,2022-06-13,Line-A,23,Morning,MCH-10,OPR-055,Completed,2022,6,Jun,2,Monday,24
PRD-000332,FP-002,2022-04-03,Line-A,28,Night,MCH-12,OPR-016,Completed,2022,4,Apr,2,Sunday,13
PRD-000333,FP-007,2024-04-18,Line-D,4,Night,MCH-01,OPR-031,Completed,2024,4,Apr,2,Thursday,16
PRD-000334,FP-004,2022-02-26,Line-D,20,Night,MCH-12,OPR-022,Completed,2022,2,Feb,1,Saturday,8
PRD-000335,FP-002,2022-06-06,Line-C,14,Morning,MCH-03,OPR-049,Completed,2022,6,Jun,2,Monday,23
PRD-000336,FP-002,2024-04-30,Line-A,28,Morning,MCH-11,OPR-010,Completed,2024,4,Apr,2,Tuesday,18
PRD-000337,FP-007,2023-11-24,Line-A,16,Night,MCH-12,OPR-060,Scrapped,2023,11,Nov,4,Friday,47
PRD-000338,FP-001,2022-01-21,Line-B,7,Morning,MCH-12,OPR-004,Completed,2022,1,Jan,1,Friday,3
PRD-000339,FP-009,2024-03-01,Line-D,18,Afternoon,MCH-12,OPR-037,Completed,2024,3,Mar,1,Friday,9
PRD-000340,FP-010,2022-07-01,Line-D,7,Morning,MCH-13,OPR-017,Completed,2022,7,Jul,3,Friday,26
PRD-000341,FP-008,2024-09-08,Line-B,15,Morning,MCH-05,OPR-031,Scrapped,2024,9,Sep,3,Sunday,36
PRD-000342,FP-006,2024-02-03,Line-C,20,Morning,MCH-15,OPR-052,Completed,2024,2,Feb,1,Saturday,5
PRD-000343,FP-005,2024-06-16,Line-D,29,Afternoon,MCH-02,OPR-036,Partial,2024,6,Jun,2,Sunday,24
PRD-000344,FP-009,2022-09-03,Line-A,28,Morning,MCH-05,OPR-019,Partial,2022,9,Sep,3,Saturday,35
PRD-000345,FP-002,2022-05-22,Line-C,18,Night,MCH-07,OPR-058,Completed,2022,5,May,2,Sunday,20
PRD-000346,FP-004,2022-01-07,Line-D,4,Morning,MCH-15,OPR-060,Scrapped,2022,1,Jan,1,Friday,1
PRD-000347,FP-004,2022-09-26,Line-D,15,Afternoon,MCH-12,OPR-041,Completed,2022,9,Sep,3,Monday,39
PRD-000348,FP-003,2024-03-21,Line-D,7,Night,MCH-13,OPR-028,Completed,2024,3,Mar,1,Thursday,12
PRD-000349,FP-008,2024-01-24,Line-C,22,Afternoon,MCH-08,OPR-010,Partial,2024,1,Jan,1,Wednesday,4
PRD-000350,FP-010,2022-05-24,Line-B,2,Night,MCH-10,OPR-003,Completed,2022,5,May,2,Tuesday,21
PRD-000351,FP-006,2022-03-10,Line-A,16,Morning,MCH-12,OPR-010,Completed,2022,3,Mar,1,Thursday,10
PRD-000352,FP-003,2023-07-08,Line-C,24,Night,MCH-10,OPR-004,Scrapped,2023,7,Jul,3,Saturday,27
PRD-000353,FP-004,2022-06-08,Line-C,2,Morning,MCH-12,OPR-002,Partial,2022,6,Jun,2,Wednesday,23
PRD-000354,FP-007,2024-07-25,Line-B,30,Afternoon,MCH-06,OPR-029,Completed,2024,7,Jul,3,Thursday,30
PRD-000355,FP-007,2022-09-12,Line-B,25,Night,MCH-10,OPR-050,Partial,2022,9,Sep,3,Monday,37
PRD-000356,FP-002,2023-04-10,Line-A,13,Afternoon,MCH-01,OPR-023,Completed,2023,4,Apr,2,Monday,15
PRD-000357,FP-010,2023-06-08,Line-B,21,Night,MCH-15,OPR-035,Partial,2023,6,Jun,2,Thursday,23
PRD-000358,FP-010,2023-10-04,Line-B,37,Morning,MCH-08,OPR-010,Completed,2023,10,Oct,4,Wednesday,40
PRD-000359,FP-006,2022-03-04,Line-D,8,Morning,MCH-10,OPR-016,Scrapped,2022,3,Mar,1,Friday,9
PRD-000360,FP-007,2022-03-31,Line-B,7,Afternoon,MCH-11,OPR-056,Completed,2022,3,Mar,1,Thursday,13
PRD-000361,FP-009,2024-01-21,Line-D,30,Morning,MCH-11,OPR-022,Completed,2024,1,Jan,1,Sunday,3
PRD-000362,FP-007,2022-03-23,Line-D,28,Morning,MCH-10,OPR-040,Completed,2022,3,Mar,1,Wednesday,12
PRD-000363,FP-004,2024-02-03,Line-B,30,Night,MCH-07,OPR-045,Completed,2024,2,Feb,1,Saturday,5
PRD-000364,FP-006,2023-08-19,Line-B,20,Afternoon,MCH-09,OPR-011,Completed,2023,8,Aug,3,Saturday,33
PRD-000365,FP-008,2023-03-07,Line-B,8,Night,MCH-08,OPR-034,Completed,2023,3,Mar,1,Tuesday,10
PRD-000366,FP-002,2024-01-26,Line-A,28,Night,MCH-02,OPR-015,Completed,2024,1,Jan,1,Friday,4
PRD-000367,FP-002,2023-07-30,Line-D,4,Night,MCH-12,OPR-038,Completed,2023,7,Jul,3,Sunday,30
PRD-000368,FP-010,2022-04-21,Line-D,17,Morning,MCH-12,OPR-030,Completed,2022,4,Apr,2,Thursday,16
PRD-000369,FP-004,2024-07-31,Line-C,16,Afternoon,MCH-13,OPR-008,Completed,2024,7,Jul,3,Wednesday,31
PRD-000370,FP-002,2022-03-12,Line-B,8,Afternoon,MCH-03,OPR-040,Scrapped,2022,3,Mar,1,Saturday,10
PRD-000371,FP-010,2024-06-23,Line-D,11,Night,MCH-02,OPR-025,Completed,2024,6,Jun,2,Sunday,25
PRD-000372,FP-003,2022-07-17,Line-C,4,Morning,MCH-14,OPR-008,Completed,2022,7,Jul,3,Sunday,28
PRD-000373,FP-005,2024-09-14,Line-B,24,Afternoon,MCH-09,OPR-017,Partial,2024,9,Sep,3,Saturday,37
PRD-000374,FP-010,2024-06-07,Line-C,18,Afternoon,MCH-14,OPR-022,Completed,2024,6,Jun,2,Friday,23
PRD-000375,FP-001,2022-09-16,Line-D,22,Night,MCH-15,OPR-043,Completed,2022,9,Sep,3,Friday,37
PRD-000376,FP-001,2023-03-30,Line-B,30,Night,MCH-14,OPR-036,Scrapped,2023,3,Mar,1,Thursday,13
PRD-000377,FP-002,2023-05-27,Line-C,28,Afternoon,MCH-12,OPR-036,Completed,2023,5,May,2,Saturday,21
PRD-000378,FP-003,2022-07-24,Line-B,26,Morning,MCH-15,OPR-020,Partial,2022,7,Jul,3,Sunday,29
PRD-000379,FP-010,2022-01-21,Line-D,4,Afternoon,MCH-11,OPR-006,Completed,2022,1,Jan,1,Friday,3
PRD-000380,FP-005,2023-01-08,Line-C,10,Night,MCH-11,OPR-025,Completed,2023,1,Jan,1,Sunday,1
PRD-000381,FP-009,2024-04-22,Line-C,2,Afternoon,MCH-04,OPR-043,Completed,2024,4,Apr,2,Monday,17
PRD-000382,FP-002,2024-04-28,Line-B,26,Morning,MCH-10,OPR-012,Completed,2024,4,Apr,2,Sunday,17
PRD-000383,FP-003,2024-07-05,Line-C,9,Night,MCH-12,OPR-020,Completed,2024,7,Jul,3,Friday,27
PRD-000384,FP-004,2023-07-16,Line-B,4,Morning,MCH-15,OPR-013,Partial,2023,7,Jul,3,Sunday,28
PRD-000385,FP-010,2022-12-18,Line-A,21,Night,MCH-06,OPR-030,Scrapped,2022,12,Dec,4,Sunday,50
PRD-000386,FP-001,2023-10-29,Line-A,8,Morning,MCH-05,OPR-020,Scrapped,2023,10,Oct,4,Sunday,43
PRD-000387,FP-004,2024-04-29,Line-D,25,Night,MCH-08,OPR-055,Scrapped,2024,4,Apr,2,Monday,18
PRD-000388,FP-005,2022-08-17,Line-D,6,Night,MCH-14,OPR-032,Partial,2022,8,Aug,3,Wednesday,33
PRD-000389,FP-004,2024-03-11,Line-C,3,Afternoon,MCH-05,OPR-045,Partial,2024,3,Mar,1,Monday,11
PRD-000390,FP-006,2022-08-04,Line-C,28,Morning,MCH-12,OPR-055,Partial,2022,8,Aug,3,Thursday,31
PRD-000391,FP-010,2024-09-30,Line-A,21,Morning,MCH-07,OPR-048,Partial,2024,9,Sep,3,Monday,40
PRD-000392,FP-003,2023-05-22,Line-B,5,Night,MCH-07,OPR-048,Completed,2023,5,May,2,Monday,21
PRD-000393,FP-007,2023-04-04,Line-B,2,Afternoon,MCH-04,OPR-021,Scrapped,2023,4,Apr,2,Tuesday,14
PRD-000394,FP-010,2023-10-11,Line-A,21,Morning,MCH-12,OPR-018,Partial,2023,10,Oct,4,Wednesday,41
PRD-000395,FP-009,2023-07-18,Line-C,8,Night,MCH-12,OPR-028,Completed,2023,7,Jul,3,Tuesday,29
PRD-000396,FP-002,2024-02-09,Line-D,20,Morning,MCH-01,OPR-036,Partial,2024,2,Feb,1,Friday,6
PRD-000397,FP-010,2023-05-24,Line-B,2,Afternoon,MCH-09,OPR-004,Partial,2023,5,May,2,Wednesday,21
PRD-000398,FP-009,2022-07-27,Line-A,16,Night,MCH-13,OPR-045,Partial,2022,7,Jul,3,Wednesday,30
PRD-000399,FP-005,2024-09-09,Line-B,16,Afternoon,MCH-12,OPR-037,Completed,2024,9,Sep,3,Monday,37
PRD-000400,FP-001,2022-10-25,Line-D,21,Morning,MCH-15,OPR-032,Partial,2022,10,Oct,4,Tuesday,43
PRD-000401,FP-010,2024-02-03,Line-C,6,Afternoon,MCH-04,OPR-049,Completed,2024,2,Feb,1,Saturday,5
PRD-000402,FP-004,2022-09-10,Line-A,9,Night,MCH-05,OPR-017,Completed,2022,9,Sep,3,Saturday,36
PRD-000403,FP-009,2024-05-29,Line-C,17,Afternoon,MCH-03,OPR-059,Partial,2024,5,May,2,Wednesday,22
PRD-000404,FP-007,2022-03-05,Line-C,19,Night,MCH-15,OPR-032,Scrapped,2022,3,Mar,1,Saturday,9
PRD-000405,FP-005,2022-08-12,Line-C,19,Afternoon,MCH-02,OPR-013,Partial,2022,8,Aug,3,Friday,32
PRD-000406,FP-006,2023-07-01,Line-B,18,Night,MCH-01,OPR-050,Scrapped,2023,7,Jul,3,Saturday,26
PRD-000407,FP-010,2023-12-21,Line-A,17,Morning,MCH-03,OPR-009,Partial,2023,12,Dec,4,Thursday,51
PRD-000408,FP-009,2023-09-13,Line-A,26,Morning,MCH-12,OPR-034,Completed,2023,9,Sep,3,Wednesday,37
PRD-000409,FP-007,2022-10-21,Line-C,9,Night,MCH-04,OPR-016,Completed,2022,10,Oct,4,Friday,42
PRD-000410,FP-005,2023-03-10,Line-B,7,Afternoon,MCH-14,OPR-025,Completed,2023,3,Mar,1,Friday,10
PRD-000411,FP-002,2024-12-23,Line-B,22,Morning,MCH-05,OPR-056,Completed,2024,12,Dec,4,Monday,52
PRD-000412,FP-009,2024-04-22,Line-A,16,Night,MCH-14,OPR-017,Scrapped,2024,4,Apr,2,Monday,17
PRD-000413,FP-004,2023-01-15,Line-C,11,Night,MCH-11,OPR-009,Partial,2023,1,Jan,1,Sunday,2
PRD-000414,FP-010,2022-01-14,Line-A,21,Afternoon,MCH-03,OPR-024,Partial,2022,1,Jan,1,Friday,2
PRD-000415,FP-006,2023-09-23,Line-C,28,Night,MCH-02,OPR-032,Partial,2023,9,Sep,3,Saturday,38
PRD-000416,FP-006,2024-10-02,Line-B,2,Morning,MCH-14,OPR-017,Completed,2024,10,Oct,4,Wednesday,40
PRD-000417,FP-001,2023-04-14,Line-B,3,Afternoon,MCH-04,OPR-033,Partial,2023,4,Apr,2,Friday,15
PRD-000418,FP-007,2023-11-26,Line-B,17,Night,MCH-08,OPR-032,Scrapped,2023,11,Nov,4,Sunday,47
PRD-000419,FP-008,2023-12-21,Line-C,4,Morning,MCH-02,OPR-002,Completed,2023,12,Dec,4,Thursday,51
PRD-000420,FP-006,2023-09-29,Line-D,28,Morning,MCH-02,OPR-016,Completed,2023,9,Sep,3,Friday,39
PRD-000421,FP-004,2023-06-04,Line-D,16,Afternoon,MCH-01,OPR-039,Completed,2023,6,Jun,2,Sunday,22
PRD-000422,FP-010,2022-11-04,Line-B,13,Night,MCH-05,OPR-051,Completed,2022,11,Nov,4,Friday,44
PRD-000423,FP-003,2023-12-25,Line-D,6,Morning,MCH-06,OPR-015,Completed,2023,12,Dec,4,Monday,52
PRD-000424,FP-010,2023-06-29,Line-A,3,Afternoon,MCH-12,OPR-043,Completed,2023,6,Jun,2,Thursday,26
PRD-000425,FP-010,2023-10-26,Line-C,13,Afternoon,MCH-12,OPR-009,Completed,2023,10,Oct,4,Thursday,43
PRD-000426,FP-002,2024-01-30,Line-D,26,Morning,MCH-04,OPR-050,Scrapped,2024,1,Jan,1,Tuesday,5
PRD-000427,FP-006,2024-05-25,Line-D,24,Morning,MCH-08,OPR-018,Scrapped,2024,5,May,2,Saturday,21
PRD-000428,FP-008,2023-11-24,Line-D,20,Afternoon,MCH-05,OPR-049,Scrapped,2023,11,Nov,4,Friday,47
PRD-000429,FP-009,2022-12-18,Line-D,16,Night,MCH-01,OPR-009,Partial,2022,12,Dec,4,Sunday,50
PRD-000430,FP-009,2022-11-28,Line-D,20,Afternoon,MCH-14,OPR-002,Completed,2022,11,Nov,4,Monday,48
PRD-000431,FP-001,2023-10-01,Line-D,20,Night,MCH-07,OPR-009,Partial,2023,10,Oct,4,Sunday,39
